起始节点_ID,终止节点_ID,街道名称,道路功能分类,运行方向,车道数,长度(米),最高限速,OSM原始标签
2998469143,2998469137,,弄堂/生活性支路,双向道,,54.78026005,,service
2998469143,2998469136,,弄堂/生活性支路,双向道,,20.64307092,,service
2998469144,2998469136,,弄堂/生活性支路,双向道,,29.83670298,,service
2998469145,3048772418,,弄堂/生活性支路,双向道,,28.46108092,,service
2998469146,3048772418,,弄堂/生活性支路,双向道,,62.37331343,,service
2998469147,2998469155,,弄堂/生活性支路,双向道,,29.76000518,,service
2998469147,2998469163,,弄堂/生活性支路,双向道,,42.6161893,,service
2998469147,2998469158,,弄堂/生活性支路,双向道,,28.39364102,,service
2998469148,2998469149,,弄堂/生活性支路,双向道,,44.64373193,,service
2998469148,2998469152,,弄堂/生活性支路,双向道,,31.63579329,,service
2998469148,2998469164,,弄堂/生活性支路,双向道,,31.74617766,,service
2998469149,2998469148,,弄堂/生活性支路,双向道,,44.64373193,,service
2998469149,2998459033,,弄堂/生活性支路,双向道,,43.85790151,20,service
2998469149,2998469169,,弄堂/生活性支路,双向道,,115.1024243,20,service
2998469150,2998469152,,弄堂/生活性支路,双向道,,54.17119821,,service
2998469152,2998469148,,弄堂/生活性支路,双向道,,31.63579329,,service
2998469152,2998469155,,弄堂/生活性支路,双向道,,27.48771025,,service
2998469152,2998469150,,弄堂/生活性支路,双向道,,54.17119821,,service
2998469153,2998469137,,弄堂/生活性支路,双向道,,28.8016398,,service
2998469153,2998469139,,弄堂/生活性支路,双向道,,27.22812081,,service
2998469153,2998469155,,弄堂/生活性支路,双向道,,92.94536065,,service
2998469155,2998469152,,弄堂/生活性支路,双向道,,27.48771025,,service
2998469155,2998469147,,弄堂/生活性支路,双向道,,29.76000518,,service
2998469155,2998469153,,弄堂/生活性支路,双向道,,92.94536065,,service
2998469156,2998469158,,弄堂/生活性支路,双向道,,78.8831541,,service
2998469158,2998469147,,弄堂/生活性支路,双向道,,28.39364102,,service
2998469158,2998469162,,弄堂/生活性支路,双向道,,66.85595287,,service
2998469158,2998469156,,弄堂/生活性支路,双向道,,78.8831541,,service
2998469162,2998469158,,弄堂/生活性支路,双向道,,66.85595287,,service
2998469163,2998469147,,弄堂/生活性支路,双向道,,42.6161893,,service
2998469164,2998469148,,弄堂/生活性支路,双向道,,31.74617766,,service
2998469169,2998469149,,弄堂/生活性支路,双向道,,115.1024243,20,service
2998469169,2998458132,,弄堂/生活性支路,双向道,,24.38394069,20,service
2998469169,2998469172,,弄堂/生活性支路,双向道,,38.33098725,,service
2998469172,2998469169,,弄堂/生活性支路,双向道,,38.33098725,,service
2998469172,2998469172,,弄堂/生活性支路,双向道,,238.4333249,20,service
2998469172,2998469172,,弄堂/生活性支路,双向道,,238.4333249,20,service
2998470221,6160624113,关港路,其他/社区道路,双向道,2,136.9336135,,residential
2998470221,6160624116,龙吴路,机动车干道,单向道,,168.4035847,,primary
2998579673,8279635185,景洪路,机动车干道,双向道,,277.7933349,,tertiary
2998579673,12552583906,老沪闵路,机动车干道,双向道,,194.8195602,,secondary
3009005944,10692977054,,其他/社区道路,双向道,,108.8962587,,residential
3009005944,2990414472,,其他/社区道路,双向道,,30.10945773,,residential
3009005944,3554598952,,弄堂/生活性支路,双向道,,43.30208998,,service
3009005945,3009005946,,弄堂/生活性支路,双向道,,30.4533685,,service
3009005945,3554598952,,弄堂/生活性支路,双向道,,85.17390474,,service
3009005945,3009005953,,弄堂/生活性支路,双向道,,30.1090435,,service
3009005946,2990414470,,其他/社区道路,双向道,,85.44607698,,residential
3009005946,2990414471,,其他/社区道路,双向道,,22.69100542,,residential
3009005946,3009005945,,弄堂/生活性支路,双向道,,30.4533685,,service
3009005948,3009005953,,弄堂/生活性支路,双向道,,41.49895479,,service
3009005949,3009005952,,弄堂/生活性支路,双向道,,76.90233706,,service
3009005949,2990414469,,弄堂/生活性支路,双向道,,5.829361264,,service
3009005949,3009005950,,弄堂/生活性支路,双向道,,40.25331783,,service
3009005949,10692977054,,弄堂/生活性支路,双向道,,44.59830684,,service
3009005950,3009005951,,弄堂/生活性支路,双向道,,76.60751332,,service
3009005950,3009005949,,弄堂/生活性支路,双向道,,40.25331783,,service
3009005950,10692977052,,弄堂/生活性支路,双向道,,128.8977265,,service
3009005951,3009005952,,弄堂/生活性支路,双向道,,38.53207378,,service
3009005951,3009005950,,弄堂/生活性支路,双向道,,76.60751332,,service
3009005951,3009005953,,弄堂/生活性支路,双向道,,45.48273475,,service
3009005952,3554598952,,弄堂/生活性支路,双向道,,31.64539783,,service
3009005952,3009005949,,弄堂/生活性支路,双向道,,76.90233706,,service
3009005952,3009005951,,弄堂/生活性支路,双向道,,38.53207378,,service
3009005953,3009005945,,弄堂/生活性支路,双向道,,30.1090435,,service
3009005953,3009005951,,弄堂/生活性支路,双向道,,45.48273475,,service
3009005953,3009005948,,弄堂/生活性支路,双向道,,41.49895479,,service
3009005958,10692977052,,弄堂/生活性支路,双向道,,91.48930371,,service
3009802636,5536174045,,弄堂/生活性支路,双向道,,30.69110374,,service
3009802636,5536174039,,弄堂/生活性支路,双向道,,37.62125323,,service
3009802636,3009802644,,弄堂/生活性支路,双向道,,230.5937619,,service
3009802644,3009802646,,弄堂/生活性支路,双向道,,65.71914653,,service
