cell_id,centroid_lon,centroid_lat,activity,小区均价,总建面,容积率,绿化率,green_view,sky_view,interface_continuity,walkability,traffic_pressure,street_activity,architecture,交通设施,生活服务,公司企业,汽车相关,商务住宅,休闲娱乐,酒店住宿,餐饮美食,购物消费,科教文化,医疗保健,旅游景点,运动健身,金融机构,diversity,交通设施_1,生活服务_1,公司企业_1,汽车相关_1,商务住宅_1,休闲娱乐_1,酒店住宿_1,餐饮美食_1,购物消费_1,科教文化_1,医疗保健_1,旅游景点_1,运动健身_1,金融机构_1
10014,121.44369241776016,31.196155834305216,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,316,688,323,46,260,44,151,607,813,250,219,20,83,109
10172,121.44459073304428,31.19692424919369,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,320,579,289,42,263,31,169,455,533,247,204,21,72,108
10015,121.44369241776016,31.19692424919369,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2,318,633,304,45,271,40,146,548,756,246,204,23,78,113
10016,121.44369241776016,31.197692657841746,0,0.0,0.0,0.0,0.0,0.4169823328653974,0.0827706654866537,0.0489282608032225,0.0008888244628906,0.003760496775309,9.36190287271948e-05,0,2,0,1,0,0,0,0,0,0,7,0,1,1,0,5,325,575,299,43,278,41,164,506,698,244,176,32,77,109
10173,121.44459073304428,31.197692657841746,0,0.0,0.0,0.0,0.0,0.245893478393555,0.212443828582764,0.1114139556884764,0.0012869834899902,0.0005908012390136,0.0003561973571776,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,317,534,265,42,265,32,180,429,530,272,183,28,70,111
10174,121.44459073304428,31.198461060249286,0,0.0,0.0,0.0,0.0,0.225078821182251,0.1920751333236692,0.1401554346084594,0.0121616125106811,0.0088510513305663,0.0006991624832152,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,4,309,524,257,39,275,34,186,365,464,283,170,31,67,104
10017,121.44369241776016,31.198461060249286,0,0.0,0.0,0.0,0.0,0.3347533543904624,0.118375301361084,0.1102768580118813,0.020270824432373,0.0035546620686848,0.0004846254984537,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,319,549,272,43,283,39,169,431,656,275,162,36,72,109
10327,121.4454890483284,31.1953874131764,0,0.0,0.0,0.0,0.0,0.0220035314559936,0.283731698989868,0.2133134603500366,0.0045218467712401,0.016794443130493,0.0016425848007201,0,1,1,0,0,1,0,1,0,0,1,2,0,0,8,7,308,600,280,41,245,25,209,449,393,226,217,9,69,98
10485,121.44638736361252,31.196155834305216,0,0.0,0.0,0.0,0.0,0.0939798355102539,0.277294635772705,0.2109605471293131,0.0458768208821614,0.0135874748229979,0.0012038548787434,0,3,6,0,0,0,0,1,3,13,0,2,0,1,1,8,313,565,269,39,257,24,228,355,364,219,216,6,61,84
10328,121.4454890483284,31.196155834305216,0,0.0,0.0,0.0,0.0,0.0886139869689941,0.269314289093018,0.2162280082702636,0.0037937164306639,0.0034275054931639,0.0010180473327636,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,2,310,591,278,40,253,26,202,421,383,241,216,13,68,96
10329,121.4454890483284,31.19692424919369,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2,318,562,284,39,262,27,194,364,372,239,212,17,69,99
10486,121.44638736361252,31.19692424919369,0,0.0,0.0,0.0,0.0,0.0856246948242188,0.278919219970703,0.2080826759338377,0.1327962875366211,0.03328800201416,0.0009427070617675,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,317,542,255,39,261,25,216,322,362,250,205,10,63,87
10487,121.44638736361252,31.197692657841746,0,0.0,0.0,0.0,0.0,0.1514495849609374,0.27910270690918,0.1262394905090331,0.0037599563598632,0.0337629318237304,0.0020853996276854,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2,299,519,240,38,271,24,211,314,369,266,187,15,62,88
10330,121.4454890483284,31.197692657841746,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,2,0,2,0,0,0,0,3,317,520,262,40,265,24,194,322,365,269,185,26,64,95
10488,121.44638736361252,31.198461060249286,0,0.0,0.0,0.0,0.0,0.1171077092488605,0.3275097211201986,0.158467133839925,0.0050671895345051,0.0041255950927733,0.0007090568542479,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,297,499,224,37,280,24,214,316,384,268,177,20,62,83
10331,121.4454890483284,31.198461060249286,0,0.0,0.0,0.0,0.0,0.100111961364746,0.310315608978271,0.1361942291259761,0.0073494911193847,0.0113711357116697,0.0009260177612304,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,304,511,231,37,279,27,196,321,364,267,172,28,67,94
10489,121.44638736361252,31.199229456416223,0,0.0,0.0,0.0,0.0,0.0899705092112223,0.3313809235890707,0.1243659655253092,0.0037757555643716,0.0063672065734861,0.0012438297271727,0,1,0,0,0,0,0,0,0,0,2,2,0,0,0,3,292,496,226,34,300,30,206,332,400,267,167,26,65,88
10175,121.44459073304428,31.199229456416223,0,63906.0,20103.0,1.4,0.3,0.0158100128173828,0.264275074005127,0.3239717483520504,0.055516242980957,0.0080084800720213,1.71661376953125e-05,0,0,0,0,0,1,0,1,0,1,2,0,0,0,0,4,280,515,246,37,285,31,182,329,413,287,157,35,67,99
10018,121.44369241776016,31.199229456416223,0,0.0,0.0,0.0,0.0,0.108964204788208,0.2286221186319986,0.222834825515747,0.0619979699452717,0.0522994995117186,0.0011447270711262,0,0,1,1,0,0,0,3,0,0,0,0,0,0,0,3,297,494,255,39,289,37,168,414,656,279,153,36,70,112
10176,121.44459073304428,31.199997846342484,0,0.0,0.0,0.0,0.0,0.0889023542404174,0.2713495492935177,0.1660381555557253,0.0016112327575683,0.0358420610427856,0.0004355907440185,0,2,0,3,2,2,0,2,1,2,1,1,0,1,1,11,276,460,223,37,301,28,171,328,389,272,141,35,64,94
10019,121.44369241776016,31.199997846342484,0,0.0,0.0,0.0,0.0,0.0627005440848214,0.2467962673732213,0.2185180527823313,0.0430804661342075,0.0378298078264509,0.0022876603262764,0,3,2,24,0,0,1,0,7,1,5,1,0,2,5,10,294,463,250,40,299,36,165,380,576,280,136,38,70,103
10177,121.44459073304428,31.200766230027963,0,0.0,0.0,0.0,0.0,0.1110923767089844,0.287315559387207,0.1316015243530273,0.0255343437194823,0.0149594306945799,0.0023114204406737,0,0,1,7,1,0,0,0,0,0,0,0,0,0,2,4,281,446,221,39,298,32,166,335,400,268,131,39,66,85
10020,121.44369241776016,31.200766230027963,0,0.0,0.0,0.0,0.0,0.1892038981119793,0.1932459672292071,0.1576478481292724,0.0442248980204263,0.0085182189941405,0.0005478064219156,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,2,285,446,244,38,300,33,160,335,481,283,123,41,70,90
10178,121.44459073304428,31.20153460747258,0,140220.0,0.0,1.2,0.3,0.1230622927347817,0.2887047131856287,0.0787760416666665,0.0149895350138345,0.0450361569722492,0.0003120104471841,0,1,1,6,0,2,0,0,1,1,0,0,0,0,4,7,267,430,213,32,309,31,161,320,395,262,121,41,62,81
10021,121.44369241776016,31.20153460747258,0,128847.0,16260.0,2.035,0.275,0.3081270853678383,0.1045144399007161,0.121641159057617,0.0296034812927246,0.0088629722595214,0.0002805391947427,0,3,1,1,0,2,0,0,0,4,0,0,0,0,0,5,268,421,218,22,303,34,152,319,384,263,108,43,63,84
10022,121.44369241776016,31.202302978676265,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,256,366,212,18,296,35,148,305,358,271,92,43,59,80
10179,121.44459073304428,31.202302978676265,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,263,399,217,17,317,35,163,313,363,265,103,41,60,84
10332,121.4454890483284,31.199229456416223,0,0.0,0.0,0.0,0.0,0.0658178329467774,0.2160471280415853,0.2931329409281411,0.0259075164794921,0.0147150357564289,1.6053517659505217e-05,0,0,0,1,0,1,0,1,1,1,0,1,0,0,0,6,287,509,220,35,291,28,185,323,373,274,163,34,68,87
10490,121.44638736361252,31.199997846342484,0,0.0,0.0,0.0,0.0,0.2795183658599851,0.1089046001434327,0.21650230884552,0.0393693447113037,0.0311381816864013,0.0018367767333983,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,3,295,499,259,34,320,30,209,343,424,279,157,28,65,90
10333,121.4454890483284,31.199997846342484,0,0.0,0.0,0.0,0.0,0.0827143987019857,0.3210229873657224,0.1380217340257431,0.0240598254733615,0.0124628808763291,0.00104554494222,0,2,1,1,0,1,0,4,6,2,0,0,0,0,0,7,292,458,226,35,303,29,189,333,403,274,156,36,58,89
10491,121.44638736361252,31.200766230027963,0,63673.0,0.0,1.2,0.2,0.2949527740478516,0.069931411743164,0.2414887428283691,0.0728888511657715,0.0093901634216308,0.0005773544311523,2,0,1,1,0,1,0,0,0,1,2,0,1,0,0,6,283,448,267,36,330,34,198,364,443,277,148,29,66,87
10334,121.4454890483284,31.200766230027963,0,0.0,0.0,0.0,0.0,0.0763396024703979,0.2973754405975342,0.1771371364593505,0.0976513624191283,0.0058617591857908,0.0009374618530273,0,3,3,0,0,0,0,0,1,0,0,0,0,0,0,3,279,448,239,37,311,31,187,344,420,264,144,35,65,86
10492,121.44638736361252,31.20153460747258,0,0.0,0.0,0.0,0.0,0.0995651483535766,0.3228917121887207,0.091986060142517,0.0054907798767089,0.0189315080642698,0.0010681152343749,0,2,3,0,0,1,1,0,0,0,1,0,0,0,2,6,276,424,268,38,340,38,209,351,422,272,133,34,67,86
10335,121.4454890483284,31.20153460747258,0,0.0,0.0,0.0,0.0,0.19369535446167,0.2334639549255371,0.0750905990600584,0.0133651733398437,0.0314722061157225,0.0006546974182128,1,2,0,1,0,1,0,0,0,0,0,0,0,1,0,4,272,435,268,39,326,36,184,332,410,273,126,39,66,87
10336,121.4454890483284,31.202302978676265,0,81123.75,0.0,1.2,0.275,0.343343734741211,0.0706422328948974,0.1054407358169556,0.0349088907241821,0.012510061264038,0.0013757944107055,0,1,2,1,0,4,0,2,5,1,1,0,0,0,0,8,267,410,263,24,327,37,184,324,377,270,122,40,63,86
10493,121.44638736361252,31.202302978676265,0,125690.0,10000.0,1.5499999999999998,0.15,0.214653174082438,0.1922469139099119,0.1446811358133953,0.0789035161336261,0.0333687464396158,0.0007273356119791,1,0,2,3,0,2,0,0,0,1,0,0,0,0,0,4,274,417,273,28,343,38,205,333,389,269,128,36,66,85
10494,121.44638736361252,31.2030713436389,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,2,0,2,0,0,0,0,3,271,416,271,18,350,40,207,336,397,271,123,41,63,78
10647,121.44728567889663,31.199997846342484,0,0.0,0.0,0.0,0.0,0.1817860603332518,0.21953821182251,0.1912527084350587,0.0265118281046549,0.0426796277364095,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,283,504,262,34,322,29,208,365,438,275,164,24,62,80
10805,121.44818399418077,31.200766230027963,0,0.0,0.0,0.0,0.0,0.2380425713279031,0.1159132610667836,0.2115539637478914,0.0291767553849653,0.0124623992226339,0.0021808364174582,0,4,24,0,0,0,0,1,0,0,0,4,0,0,0,4,281,480,286,33,334,33,221,423,541,287,159,28,65,83
10648,121.44728567889663,31.200766230027963,0,0.0,0.0,0.0,0.0,0.456981182098389,0.0157108306884766,0.1619462966918948,0.0592079162597656,0.0068111419677734,1.81198120117188e-05,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,3,288,449,271,35,340,33,214,378,447,275,153,29,68,86
10806,121.44818399418077,31.20153460747258,0,75849.25,7000.0,1.85,0.275,0.2377590073479546,0.1681475639343261,0.1269257333543564,0.0123457378811306,0.0176723268296982,0.00364351272583,5,1,1,1,0,4,0,3,0,1,0,1,0,0,0,7,291,471,311,34,354,38,243,429,542,297,153,29,63,91
10649,121.44728567889663,31.20153460747258,0,148387.0,0.0,1.5,0.4,0.2757182916005452,0.1647744973500569,0.1359852949778239,0.017257531483968,0.0113306045532225,0.0010146299997965,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,290,443,274,37,355,40,225,378,432,282,141,30,66,86
10807,121.44818399418077,31.202302978676265,0,0.0,0.0,0.0,0.0,0.0873897870381673,0.3229811986287436,0.0898647308349608,0.0013011296590168,0.0258313814798989,0.0005229314168293,1,1,0,1,0,1,0,1,0,1,1,1,0,0,0,7,286,476,342,35,362,48,236,430,537,302,145,32,67,88
10650,121.44728567889663,31.202302978676265,0,0.0,0.0,0.0,0.0,0.1510807275772095,0.3035664558410645,0.0622062683105467,0.0028836727142333,0.0169748067855834,0.0007541179656981,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,2,276,446,301,38,358,41,230,382,436,278,138,30,63,90
10808,121.44818399418077,31.2030713436389,0,0.0,0.0,0.0,0.0,0.3874332904815675,0.0899114608764648,0.0512346029281615,0.0289722681045532,0.0081001520156859,0.0023837089538573,1,0,0,0,0,1,0,0,2,0,5,0,0,0,0,3,285,478,343,21,369,49,226,436,546,298,146,38,69,74
10651,121.44728567889663,31.2030713436389,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,274,441,315,19,365,41,220,396,462,282,137,39,68,77
10809,121.44818399418077,31.20383970236041,0,0.0,0.0,0.0,0.0,0.463289737701416,0.0111770629882812,0.0666514635086059,0.0380064249038696,0.0047645568847656,0.0014960765838622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,278,469,350,15,378,48,219,427,538,301,161,39,69,77
10023,121.44369241776016,31.2030713436389,0,128392.5,4800.0,1.25,0.35,0.2135519300188335,0.2348143713814871,0.0832797459193638,0.0234264646257673,0.0113893236432755,0.0006467955453054,1,0,0,0,0,3,1,0,0,2,1,0,0,0,0,4,252,340,210,17,299,39,152,293,338,266,81,47,60,70
10180,121.44459073304428,31.2030713436389,0,0.0,0.0,0.0,0.0,0.2615989049275714,0.1526818275451659,0.1252438227335612,0.0341429710388183,0.001687208811442,0.0011126200358072,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,2,261,372,222,17,314,36,161,303,334,265,91,44,60,77
10181,121.44459073304428,31.20383970236041,0,102894.66666666669,74344.5,1.4266666666666667,0.2833333333333333,0.272474765777588,0.1502127647399903,0.1193965276082355,0.0319102605183919,0.0026537577311197,8.853276570636147e-05,1,1,1,0,0,1,0,0,2,2,0,1,0,1,2,8,258,341,244,18,328,40,162,302,339,279,79,44,55,72
10024,121.44369241776016,31.20383970236041,0,0.0,0.0,0.0,0.0,0.2885663168770929,0.1253655297415595,0.1267918859209334,0.0392094339643206,0.0147483008248464,0.0001776559012276,0,1,2,1,0,0,0,0,0,0,6,1,1,1,0,7,251,319,223,18,321,41,152,301,332,277,76,46,53,67
10182,121.44459073304428,31.20460805484071,0,0.0,0.0,0.0,0.0,0.369508743286133,0.0549884796142578,0.1183370590209963,0.0361542701721191,0.0027777671813963,0.0003057479858398,1,0,0,0,0,2,0,1,1,2,1,0,1,0,1,7,250,336,255,17,339,44,168,308,349,284,101,47,57,64
10025,121.44369241776016,31.20460805484071,0,113004.0,0.0,1.2,0.3,0.3511796951293946,0.07113618850708,0.127375316619873,0.0383855819702148,0.0110342979431151,0.0013762474060057,0,1,1,0,0,3,0,0,0,2,0,0,1,0,0,5,248,282,225,17,326,43,154,304,332,281,82,50,47,65
10183,121.44459073304428,31.20537640107971,0,0.0,0.0,0.0,0.0,0.3095591545104982,0.0903145790100097,0.1528908729553223,0.0306779861450195,0.0271159172058104,0.0017827987670897,1,0,2,1,0,2,0,0,3,3,0,0,2,0,0,6,257,302,247,16,365,44,180,320,379,282,113,47,52,59
10026,121.44369241776016,31.20537640107971,0,160000.0,0.0,1.8,0.35,0.3567456007003785,0.0358089208602905,0.2133334875106808,0.0514984130859375,0.0323007106781005,0.0002576112747191,0,0,0,0,0,2,0,0,0,1,1,0,0,0,0,3,245,291,222,15,341,44,154,314,361,256,101,50,47,58
10184,121.44459073304428,31.206144741077324,0,126929.0,0.0,1.2,0.3,0.3893165588378903,0.0446465810139974,0.1113184293111164,0.0326058069864909,0.0165856679280598,3.73522440592448e-05,0,1,1,2,0,1,1,1,5,2,1,0,0,0,0,9,269,279,243,13,383,52,193,339,412,279,107,50,53,62
10027,121.44369241776016,31.206144741077324,0,0.0,0.0,0.0,0.0,0.311288356781006,0.1211374599895019,0.1071637471516928,0.0324236551920573,0.0079547564188638,0.0007788340250651,0,0,1,2,0,2,0,0,0,0,0,0,2,0,0,4,251,262,228,16,366,48,158,325,397,253,98,54,49,58
10337,121.4454890483284,31.2030713436389,0,161250.0,8453.0,0.5,0.39,0.3936111450195312,0.0316751480102539,0.1108861923217773,0.0351669311523437,0.005161952972412,0.0004226684570312,1,3,2,0,0,4,0,2,2,7,0,0,0,0,0,6,265,396,253,18,333,37,175,322,363,267,112,42,61,79
10495,121.44638736361252,31.20383970236041,0,222323.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,266,403,276,17,350,41,200,324,371,274,130,40,62,69
10338,121.4454890483284,31.20383970236041,0,111906.0,0.0,5.0,0.35,0.3085349082946778,0.1240200042724609,0.0885121345520018,0.031507396697998,0.0138563156127928,0.0015498161315917,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,3,254,371,258,18,342,39,188,309,348,271,100,44,60,68
10339,121.4454890483284,31.20460805484071,0,128000.0,0.0,0.5,0.3,0.3128173351287839,0.1345980167388915,0.0988919734954833,0.0309100151062011,0.0057396888732909,0.0003283023834228,1,1,2,0,0,2,0,0,1,0,1,0,1,0,0,6,257,361,252,16,350,44,190,322,352,283,117,45,62,62
10496,121.44638736361252,31.20460805484071,0,125848.5,24582.5,1.25,0.2749999999999999,0.313132339053684,0.1270472738477919,0.0940468576219345,0.0272208849589029,0.004768583509657,0.0006568166944715,2,0,1,0,0,2,1,3,6,1,0,0,1,0,1,8,258,383,282,16,353,40,191,325,383,287,135,41,63,62
10340,121.4454890483284,31.20537640107971,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,2,0,0,1,0,2,0,0,0,0,4,265,369,268,15,363,46,197,336,391,289,120,45,57,61
10497,121.44638736361252,31.20537640107971,0,149700.0,6320.0,1.8,0.38,0.2806336879730223,0.1501697897911073,0.1286044120788573,0.0298990011215209,0.0018123388290404,0.0004388689994811,2,0,2,0,1,1,0,0,0,3,0,0,0,0,0,4,265,372,295,15,379,49,208,350,414,295,126,42,63,65
10498,121.44638736361252,31.206144741077324,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,267,339,308,14,402,54,224,360,437,296,120,46,60,68
10341,121.4454890483284,31.206144741077324,0,142500.0,0.0,1.5,0.12,0.3727357387542725,0.0835933685302735,0.076833963394165,0.0222506523132324,0.0069811344146728,0.0020935535430906,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,1,274,327,290,13,401,56,210,355,426,295,118,47,58,67
10499,121.44638736361252,31.20691307483347,0,108903.66666666669,0.0,0.7333333333333334,0.2833333333333333,0.3552855491638181,0.0857036590576173,0.0898374557495116,0.0320353507995605,0.0060708999633788,0.0006426811218261,0,1,2,0,0,1,0,2,3,0,0,0,0,0,0,5,255,310,289,13,410,57,232,376,488,282,111,52,59,69
10652,121.44728567889663,31.20383970236041,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2,271,438,329,15,365,47,212,404,440,291,150,39,69,72
10810,121.44818399418077,31.20460805484071,0,0.0,0.0,0.0,0.0,0.4363427162170408,0.0111347039540608,0.0874667167663574,0.0409095287322998,0.0035629272460936,0.0040043195088703,2,1,1,0,0,0,0,0,0,0,2,0,0,0,0,3,277,466,355,15,379,47,215,418,540,293,168,41,72,75
10653,121.44728567889663,31.20460805484071,0,0.0,0.0,0.0,0.0,0.337745984395345,0.0866079330444337,0.1157970428466796,0.0282416343688964,0.0051406224568683,0.0014467239379882,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,259,425,341,15,370,46,206,394,426,295,163,40,70,72
10811,121.44818399418077,31.20537640107971,0,181642.0,5820.0,1.2,0.35,0.3231816291809082,0.0915682315826415,0.1158282756805418,0.034441590309143,0.0046998262405394,0.0023601055145263,0,0,1,0,0,1,0,0,4,5,0,0,0,1,0,5,260,456,337,15,397,54,231,426,580,290,155,48,65,74
10654,121.44728567889663,31.20537640107971,0,105714.0,0.0,0.5,0.3,0.3679624133639864,0.0532366964552137,0.110350555843777,0.0217296812269422,0.0088336732652451,0.0018350283304849,0,3,2,0,0,1,0,2,3,9,1,0,0,1,0,8,260,400,335,15,383,52,215,401,452,306,139,41,66,72
10812,121.44818399418077,31.206144741077324,0,114325.0,30000.0,1.85,0.3,0.3937257289886475,0.0372271060943603,0.1137387275695802,0.045540428161621,0.0045833587646483,0.0009669303894042,0,1,1,0,0,4,0,0,0,0,2,0,0,0,0,4,249,413,312,13,409,61,241,464,584,299,136,50,63,71
10655,121.44728567889663,31.206144741077324,0,133420.5,0.0,2.4,0.3249999999999999,0.4176636934280392,0.0071971416473388,0.1105179786682127,0.0438642501831054,0.0096783638000486,0.0012387037277221,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,4,263,384,321,14,407,59,237,412,490,308,124,49,66,70
10813,121.44818399418077,31.20691307483347,0,0.0,0.0,0.0,0.0,0.4245627721150717,0.0149002869923909,0.1019895871480307,0.0462250709533691,0.0062129497528074,0.0011065006256103,0,0,0,0,0,0,0,0,0,2,3,0,0,0,1,3,235,355,275,12,421,64,251,477,557,289,123,50,60,65
10656,121.44728567889663,31.20691307483347,0,192259.0,0.0,1.2,0.3,0.4076276779174806,0.0262582778930664,0.1032445907592773,0.0419804573059081,0.0043369293212889,0.0027248382568358,0,4,0,0,0,2,0,0,1,0,1,0,0,0,0,4,251,338,287,13,411,58,240,403,503,288,121,50,60,65
10657,121.44728567889663,31.20768140234805,0,0.0,0.0,0.0,0.0,0.3313515186309812,0.1180454492568969,0.0875736474990844,0.0262291431427002,0.0106021165847777,0.0005420446395873,0,2,1,1,0,0,0,1,1,4,1,0,0,0,0,7,236,317,255,11,422,59,242,411,565,275,108,54,53,63
10952,121.44908230946488,31.19308211234884,0,0.0,0.0,0.0,0.0,0.0302348136901855,0.327560901641846,0.1978931427001956,0.0106058120727539,0.020979881286621,0.0001993179321289,0,0,33,0,0,0,0,0,0,0,0,3,0,0,0,2,249,569,233,68,202,35,225,370,436,217,203,5,59,63
11109,121.449980624749,31.19308211234884,0,0.0,0.0,0.0,0.0,0.0797039667765299,0.2770377794901528,0.1573256651560465,0.0102094809214273,0.0214278697967528,0.0014293193817137,0,2,1,1,0,0,0,1,1,4,2,1,0,0,0,8,246,568,234,76,194,39,224,373,460,221,199,6,60,59
10953,121.44908230946488,31.19385055219813,0,0.0,0.0,0.0,0.0,0.0366107940673828,0.307134532928467,0.2577125549316404,0.0163494110107421,0.0122486114501952,0.0017007827758788,0,0,5,0,0,0,0,0,2,0,0,4,0,0,0,3,260,585,259,63,210,29,240,352,410,214,218,7,54,62
11110,121.449980624749,31.19385055219813,0,0.0,0.0,0.0,0.0,0.0323178768157959,0.3195973634719848,0.2063164115577088,0.0148841738700866,0.0159629583358763,0.0032658576965331,0,1,1,0,0,1,0,0,3,0,0,2,1,0,2,7,250,571,226,68,200,29,242,353,397,199,213,7,53,52
10954,121.44908230946488,31.19461898580735,0,87438.0,0.0,1.2,0.25,0.0553375244140624,0.3034942626953126,0.1761954307556151,0.020546531677246,0.0262078285217283,0.0040021896362303,0,3,0,0,5,2,1,0,5,3,0,2,0,0,1,8,269,600,265,54,215,28,264,371,417,223,215,7,64,67
11111,121.449980624749,31.19461898580735,0,119695.0,0.0,3.9,0.363,0.037834644317627,0.19917106628418,0.3330173492431644,0.0606789588928223,0.094886302947998,0.0023283958435058,0,0,0,1,2,1,0,1,0,0,0,0,0,0,0,4,264,588,252,60,210,32,258,402,435,203,211,6,57,57
10955,121.44908230946488,31.1953874131764,0,0.0,0.0,0.0,0.0,0.0301932493845621,0.357482115427653,0.178937037785848,0.009728988011678,0.0110260645548501,0.0020077228546142,0,4,0,1,7,0,0,1,0,0,0,0,0,0,0,4,275,570,263,40,220,25,260,348,378,207,201,6,55,67
11112,121.449980624749,31.1953874131764,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,7,0,0,0,0,0,0,0,0,0,0,2,258,583,244,49,222,30,261,392,425,202,201,6,65,66
10956,121.44908230946488,31.196155834305216,0,0.0,0.0,0.0,0.0,0.006556749343872,0.3448438644409175,0.1901571750640866,0.002352476119995,0.0200505256652831,0.0013139247894286,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,277,535,240,35,238,24,263,358,384,217,196,6,54,72
11113,121.449980624749,31.196155834305216,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,266,559,237,42,233,25,262,391,435,218,198,6,57,70
11264,121.4508789400331,31.191545213930368,0,0.0,0.0,0.0,0.0,0.0288934707641601,0.3640842437744141,0.1705462592524414,0.0104362624032156,0.0335912023271832,0.0013940674918037,0,0,3,0,0,0,0,1,2,1,0,0,0,0,2,5,244,566,243,85,202,43,213,455,508,174,157,4,64,75
11265,121.4508789400331,31.192313666259547,0,101129.5,0.0,1.495,0.31,0.0707189242045084,0.2969980239868164,0.206115484237671,0.004712422688802,0.02446444829305,0.0017916361490884,0,3,0,0,0,1,1,3,1,8,1,0,0,0,0,7,241,590,244,83,187,45,207,449,487,198,175,5,65,65
11266,121.4508789400331,31.19308211234884,0,0.0,0.0,0.0,0.0,0.383367657661438,0.0662395954132079,0.0698941946029662,0.019842505455017,0.0222641229629515,0.0028386116027831,0,3,0,0,0,2,0,1,0,0,0,1,0,0,2,5,254,546,238,76,189,39,215,396,466,210,188,5,61,55
11267,121.4508789400331,31.19385055219813,0,77364.0,5900.0,2.24,0.275,0.325104713439941,0.113670825958252,0.0936746597290038,0.0242819786071777,0.0115790367126464,0.0055437088012694,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,255,575,221,69,192,29,230,376,420,190,195,5,52,49
11268,121.4508789400331,31.19461898580735,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,262,587,212,67,209,31,256,375,438,188,205,6,57,54
11269,121.4508789400331,31.1953874131764,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,2,254,576,205,58,217,27,255,374,434,193,199,6,55,56
11270,121.4508789400331,31.196155834305216,0,0.0,0.0,0.0,0.0,0.22015905380249,0.215200901031494,0.0970354080200195,0.04766845703125,0.0098333358764648,0.0005559921264647,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,257,550,219,44,228,24,253,370,425,209,191,7,51,65
